model	condition	run	output_id	criterion	criterion_type	verdict	ground_truth	match
gpt-4o	D	1	fm-003	check_cash_flow_reconciles	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-003	check_pnl_flows_to_balance_sheet	unknown	FAIL		0
gpt-4o	D	1	fm-003	check_opening_balances_carry_forward	unknown	FAIL		0
gpt-4o	D	1	fm-003	check_no_hardcoded_numbers	unknown	FAIL		0
gpt-4o	D	1	fm-003	check_growth_from_assumptions	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-003	check_unit_economics_consistent	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-003	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-003	check_three_statements	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-003	check_assumptions_page	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-003	check_time_granularity_consistent	unknown	PASS		0
gpt-4o	D	1	fm-003	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-003	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-003	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	1	fm-003	check_margins_plausible	numeric	FAIL	FAIL	1
gpt-4o	D	1	fm-003	check_headcount_math_works	unknown	FAIL		0
gpt-4o	D	1	fm-003	check_tax_rate_applied	unknown	FAIL		0
gpt-4o	D	1	fm-003	check_periods_labeled	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-003	check_units_specified	syntactic	PASS	FAIL	0
gpt-4o	D	1	fm-003	check_inputs_vs_outputs_distinguished	unknown	FAIL		0
gpt-4o	D	1	fm-004	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-004	check_cash_flow_reconciliation	unknown	FAIL		0
gpt-4o	D	1	fm-004	check_pnl_to_balance_sheet	unknown	FAIL		0
gpt-4o	D	1	fm-004	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-004	check_no_hardcoded_numbers	unknown	FAIL		0
gpt-4o	D	1	fm-004	check_growth_from_assumptions	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-004	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	1	fm-004	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-004	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-004	check_assumptions_page	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-004	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-004	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-004	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-004	check_no_deeply_negative_cash	unknown	PASS		0
gpt-4o	D	1	fm-004	check_margins_plausible	numeric	FAIL	PASS	0
gpt-4o	D	1	fm-004	check_headcount_math	numeric	FAIL	FAIL	1
gpt-4o	D	1	fm-004	check_tax_rate_applied	unknown	FAIL		0
gpt-4o	D	1	fm-004	check_period_labels	unknown	PASS		0
gpt-4o	D	1	fm-004	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-004	check_inputs_vs_outputs	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-005	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-005	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	1	fm-005	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	1	fm-005	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-005	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	1	fm-005	check_growth_from_assumptions	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-005	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	1	fm-005	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-005	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-005	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-005	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-005	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-005	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-005	check_cash_positive_or_funding_noted	unknown	PASS		0
gpt-4o	D	1	fm-005	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	1	fm-005	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	1	fm-005	check_tax_rate_or_label	unknown	PASS		0
gpt-4o	D	1	fm-005	check_period_labels	unknown	PASS		0
gpt-4o	D	1	fm-005	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-005	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	1	fm-006	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	1	fm-006	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_no_hardcoding	unknown	PASS		0
gpt-4o	D	1	fm-006	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	1	fm-006	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-006	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-006	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	1	fm-006	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	1	fm-006	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	1	fm-006	check_tax_rate	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_period_labels	unknown	PASS		0
gpt-4o	D	1	fm-006	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-006	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_cash_flow_reconciles	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-007	check_pnl_flows_to_balance_sheet	unknown	PASS		0
gpt-4o	D	1	fm-007	check_opening_balances_carry_forward	unknown	PASS		0
gpt-4o	D	1	fm-007	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	1	fm-007	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_unit_economics_consistent	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-007	check_three_statements	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-007	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_time_granularity_consistent	unknown	PASS		0
gpt-4o	D	1	fm-007	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-007	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	1	fm-007	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	1	fm-007	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	1	fm-007	check_tax_rate_applied	unknown	PASS		0
gpt-4o	D	1	fm-007	check_periods_labeled	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-007	check_inputs_vs_outputs_distinguished	unknown	PASS		0
gpt-4o	D	1	fm-008	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-008	check_cash_flow_reconciles	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-008	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	1	fm-008	check_opening_balances_carry_forward	unknown	PASS		0
gpt-4o	D	1	fm-008	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	1	fm-008	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-008	check_unit_economics_consistent	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-008	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-008	check_three_statements	syntactic	FAIL	FAIL	1
gpt-4o	D	1	fm-008	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-008	check_time_granularity_consistent	unknown	PASS		0
gpt-4o	D	1	fm-008	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-008	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-008	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	1	fm-008	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	1	fm-008	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	1	fm-008	check_tax_rate_or_pre_tax	unknown	PASS		0
gpt-4o	D	1	fm-008	check_periods_labeled	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-008	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-008	check_inputs_vs_outputs_distinguished	unknown	PASS		0
gpt-4o	D	1	fm-009	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	1	fm-009	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	1	fm-009	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	1	fm-009	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_unit_economics	unknown	PASS		0
gpt-4o	D	1	fm-009	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-009	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-009	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	1	fm-009	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	1	fm-009	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	1	fm-009	check_tax_rate_or_pretax_label	unknown	PASS		0
gpt-4o	D	1	fm-009	check_period_labels	unknown	PASS		0
gpt-4o	D	1	fm-009	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-009	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	1	fm-010	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	1	fm-010	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	1	fm-010	check_growth_from_assumptions	syntactic	FAIL	PASS	0
gpt-4o	D	1	fm-010	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	1	fm-010	check_no_circular_references	unknown	PASS		0
gpt-4o	D	1	fm-010	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	1	fm-010	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_no_deeply_negative_cash	unknown	PASS		0
gpt-4o	D	1	fm-010	check_plausible_margins	unknown	PASS		0
gpt-4o	D	1	fm-010	check_headcount_math	numeric	FAIL	PASS	0
gpt-4o	D	1	fm-010	check_tax_rate_or_pre_tax_label	unknown	PASS		0
gpt-4o	D	1	fm-010	check_period_labels	unknown	PASS		0
gpt-4o	D	1	fm-010	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	1	fm-010	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	2	fm-001	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-001	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-001	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	2	fm-001	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-001	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-001	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_cash_doesnt_go_deeply_negative	unknown	PASS		0
gpt-4o	D	2	fm-001	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	2	fm-001	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	2	fm-001	check_tax_rate	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_period_labels	unknown	PASS		0
gpt-4o	D	2	fm-001	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-001	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	2	fm-002	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-002	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-002	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	2	fm-002	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-002	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-002	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_no_deeply_negative_cash	unknown	PASS		0
gpt-4o	D	2	fm-002	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	2	fm-002	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	2	fm-002	check_tax_rate	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_period_labels	unknown	PASS		0
gpt-4o	D	2	fm-002	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-002	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-003	check_balance_sheet	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-003	check_cash_flow_reconciles	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-003	check_pnl_to_balance_sheet	unknown	FAIL		0
gpt-4o	D	2	fm-003	check_opening_balances	syntactic	FAIL	PASS	0
gpt-4o	D	2	fm-003	check_no_hardcoded_numbers	unknown	FAIL		0
gpt-4o	D	2	fm-003	check_growth_from_assumptions	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-003	check_unit_economics	unknown	FAIL		0
gpt-4o	D	2	fm-003	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-003	check_three_statements	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-003	check_assumptions_page	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-003	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-003	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-003	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-003	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	2	fm-003	check_margins_plausible	numeric	FAIL	FAIL	1
gpt-4o	D	2	fm-003	check_headcount_math	numeric	FAIL	FAIL	1
gpt-4o	D	2	fm-003	check_tax_rate_applied	unknown	FAIL		0
gpt-4o	D	2	fm-003	check_periods_labeled	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-003	check_units_specified	syntactic	PASS	FAIL	0
gpt-4o	D	2	fm-003	check_inputs_vs_outputs	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-004	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-004	check_cash_flow_reconciliation	unknown	FAIL		0
gpt-4o	D	2	fm-004	check_pnl_to_balance_sheet	unknown	FAIL		0
gpt-4o	D	2	fm-004	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-004	check_no_hardcoded_numbers	unknown	FAIL		0
gpt-4o	D	2	fm-004	check_growth_from_assumptions	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-004	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	2	fm-004	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-004	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-004	check_assumptions_page	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-004	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-004	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-004	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-004	check_cash_non_negative	unknown	PASS		0
gpt-4o	D	2	fm-004	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	2	fm-004	check_headcount_math	numeric	FAIL	FAIL	1
gpt-4o	D	2	fm-004	check_tax_rate	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-004	check_period_labels	unknown	PASS		0
gpt-4o	D	2	fm-004	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-004	check_inputs_vs_outputs	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-005	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-005	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	2	fm-005	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-005	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-005	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-005	check_growth_from_assumptions	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-005	check_unit_economics	unknown	PASS		0
gpt-4o	D	2	fm-005	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-005	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-005	check_assumptions_page	syntactic	FAIL	PASS	0
gpt-4o	D	2	fm-005	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-005	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-005	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-005	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	2	fm-005	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	2	fm-005	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	2	fm-005	check_tax_rate	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-005	check_period_labels	unknown	PASS		0
gpt-4o	D	2	fm-005	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-005	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	2	fm-006	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-006	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-006	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_unit_economics	unknown	PASS		0
gpt-4o	D	2	fm-006	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-006	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-006	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_no_deeply_negative_cash	unknown	PASS		0
gpt-4o	D	2	fm-006	check_plausible_margins	unknown	PASS		0
gpt-4o	D	2	fm-006	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	2	fm-006	check_tax_rate_or_label	unknown	PASS		0
gpt-4o	D	2	fm-006	check_period_labels	unknown	PASS		0
gpt-4o	D	2	fm-006	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-006	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_cash_flow_reconciles	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-007	check_pnl_flows_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-007	check_opening_balances_carry_forward	unknown	PASS		0
gpt-4o	D	2	fm-007	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-007	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_unit_economics_consistent	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-007	check_three_statements	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-007	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_time_granularity_consistent	unknown	PASS		0
gpt-4o	D	2	fm-007	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-007	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	2	fm-007	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	2	fm-007	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	2	fm-007	check_tax_rate_applied	unknown	PASS		0
gpt-4o	D	2	fm-007	check_periods_labeled	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-007	check_inputs_vs_outputs_distinguished	unknown	PASS		0
gpt-4o	D	2	fm-008	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_cash_flow_reconciles	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-008	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-008	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-008	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_unit_economics_consistent	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-008	check_three_statements	syntactic	FAIL	FAIL	1
gpt-4o	D	2	fm-008	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_time_granularity_consistent	unknown	PASS		0
gpt-4o	D	2	fm-008	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-008	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_cash_doesnt_go_deeply_negative	unknown	PASS		0
gpt-4o	D	2	fm-008	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	2	fm-008	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	2	fm-008	check_tax_rate_applied	unknown	PASS		0
gpt-4o	D	2	fm-008	check_periods_labeled	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-008	check_inputs_vs_outputs_distinguished	unknown	PASS		0
gpt-4o	D	2	fm-009	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	2	fm-009	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-009	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-009	check_growth_from_assumptions	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	2	fm-009	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-009	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-009	check_no_negative_revenue	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_cash_not_deeply_negative	unknown	PASS		0
gpt-4o	D	2	fm-009	check_margins_plausible	numeric	PASS	PASS	1
gpt-4o	D	2	fm-009	check_headcount_math	numeric	PASS	PASS	1
gpt-4o	D	2	fm-009	check_tax_rate_or_label	unknown	PASS		0
gpt-4o	D	2	fm-009	check_period_labels	unknown	PASS		0
gpt-4o	D	2	fm-009	check_units_specified	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-009	check_inputs_vs_outputs	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-010	check_balance_sheet	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-010	check_cash_flow_reconciliation	unknown	PASS		0
gpt-4o	D	2	fm-010	check_pnl_to_balance_sheet	unknown	PASS		0
gpt-4o	D	2	fm-010	check_opening_balances	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-010	check_no_hardcoded_numbers	unknown	PASS		0
gpt-4o	D	2	fm-010	check_growth_from_assumptions	syntactic	FAIL	PASS	0
gpt-4o	D	2	fm-010	check_unit_economics_consistency	unknown	PASS		0
gpt-4o	D	2	fm-010	check_no_circular_references	unknown	PASS		0
gpt-4o	D	2	fm-010	check_three_statements	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-010	check_assumptions_page	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-010	check_time_granularity	syntactic	PASS	PASS	1
gpt-4o	D	2	fm-010	check_full_time_horizon	unknown	PASS		0
gpt-4o	D	2	fm-010	check_no_negative_revenue	syntactic	PASS	PASS	1
